,video_id,time,channelId,viewCount,likeCount,commentCount
2898,FPZExpYmlJk,2022-11-12 17:23:14.198325,UCTIyVgnTO9gGZBFq6GRJvUQ,30528,1378,44
2899,5JVbccYlxmQ,2022-11-12 17:23:14.198325,UCTIyVgnTO9gGZBFq6GRJvUQ,1072060,23137,455
2900,_tmEYbyrMAs,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1325515,26676,521
2901,_7rz2P6jUqc,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,39729017,371924,10077
2902,fAebexGt4W8,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,890723,14477,416
2903,fC9cWwhbVT0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,58269,1608,33
2904,kEJCCc6TDv0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1840417,29380,611
2905,NJzfjAiaNu8,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1705975,25532,669
2906,Wjftj1rcJgY,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1951266,33547,878
2907,nqZnvBzoCj0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,5324771,67148,1810
2908,B6MVB6tseDc,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,489101,14433,440
2909,ckG3-r50S1Q,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,21779884,179694,6617
2910,SMnsBgzcl6I,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,5233632,84220,3056
2911,APK0tnPx2dg,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,7632523,83600,1820
2912,RBW8SBWxdyY,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,5197714,65982,2008
2913,1nWR7kDZqSU,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,3525537,60597,1731
2914,Y67YHiZz9A4,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,2569864,35395,1045
2915,Uu4TU6eUgwI,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,113480,4981,237
2916,FDQ4ZdYpafc,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,2654930,38614,1228
2917,R6Pq7cKjfw4,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,104149,4320,153
2918,_dDfrJJRa-E,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,6124607,93939,3467
2919,oqpBnUevlRs,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,467273,20776,3140
2920,_MFf-T8jphU,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,38154797,300231,8243
2921,iSmc8pv35T0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,166090,6122,314
2922,iu3PUa55jqM,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,5098078,95026,3228
2923,bpAVx5fsC88,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,10631801,115607,3018
2924,q6ugYLebMyw,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,201900,8345,459
2925,yVsjS9MOjiM,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,46129,2297,129
2926,vfXPjClFt-k,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,158372,7019,458
2927,uvhgK1X7C3I,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,33301708,239392,6749
2928,KjXOGKaOrvA,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1187151,30073,830
2929,64W8XoHRNe0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,99299,3971,210
2930,rz0fuEfvgZY,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,187320,8861,387
2931,G865rtj13Po,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,63518,3053,121
2932,o_fWA92MwjQ,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,654326,8757,186
2933,J451pRjGmho,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,59419,2798,113
2934,IUdIHZ9cFwc,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,23179372,245627,12355
2935,epE4CsiVdH8,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,28261,1275,68
2936,1WBFpkEBnN4,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,111166014,794573,39440
2937,If2_L2ZbaC0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,14014412,165652,5048
2938,V86e4wv8si4,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1681923,36049,665
2939,sSnF7OS6NDQ,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,99012,5071,288
2940,2qwhQLbV_rg,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,490984,10206,294
2941,dkxDCSCgUyA,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,151587,5337,353
2942,qO2ZZjYcLqg,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,71440,2834,106
2943,a93n3-qrtfQ,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,301677,7805,255
2944,0TXZu24EgJM,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1361799,29788,686
2945,WpHiAQvdqbw,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,918776,17764,525
2946,OUNkvORWKIU,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,37852257,291136,8122
2947,3bExMItQaRQ,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,1111819,27958,768
2948,6pdrkyzKfe0,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,879908,21148,687
2949,LUZvnKxsAGQ,2022-11-12 17:23:14.601864,UCTIyVgnTO9gGZBFq6GRJvUQ,409427,17141,1118
2950,XFr3fsAWRIE,2022-11-12 17:23:14.891053,UCTIyVgnTO9gGZBFq6GRJvUQ,187871,6431,266
2951,t15wVk2lljI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1938591,26182,434
2952,KL96-6j3zqE,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,623477,15073,616
2953,xHlpei0Zsa4,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,10326701,139286,6616
2954,T1JSBk7_nr0,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,85815,4063,210
2955,zDugx41gk68,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,2496288,40536,1056
2956,dJ7h9jceWH8,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1866693,40259,1614
2957,93fbWjI945o,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,562313,17276,1427
2958,bugoSqaLyx8,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1109628,24378,6338
2959,Veuf7RpLuNE,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,3740940,79688,5560
2960,e7kYirm_x1g,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,37867,1378,103
2961,WmJDnMA9TiA,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,2478635,50591,9952
2962,9Zd9OeEqlHs,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,4137365,60548,9497
2963,_WCSTYW8D6s,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,18620613,211664,3576
2964,C3wXMCztaIE,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,123920,3725,163
2965,j0TAwkstp6s,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,97845,4286,225
2966,dR_f_TEouzo,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,633362,13295,487
2967,6jMKnXYVASI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,9848247,96048,2074
2968,WVjuZER0SdI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,101914,2744,154
2969,5GPMqAQ9xpA,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,231774,5998,208
2970,1vpX2reZPqg,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,118613,3288,207
2971,K4ML9XLssss,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,11216260,117011,2729
2972,yefD8o1ywFI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,244882,9143,393
2973,o4DqSk0sCjI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,85471,3510,237
2974,E2Qe3_gSG8Y,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,7294092,116152,5135
2975,1bigkHGFqWE,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,89750,1000,49
2976,3QE6NwxrPco,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,172694,5822,292
2977,FsaK7YVyHiQ,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,213869,6223,251
2978,PZNLjq6TKvY,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,131488,3764,158
2979,3qaXxaSX0iI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1973172,36300,968
2980,-sOmQodZaGE,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,168218,5551,233
2981,HAWSBEhPiY8,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,63383279,507832,19644
2982,axPQBGh0B3A,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,2436210,35022,1315
2983,KdsMGVnYMHI,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,9404997,98252,1931
2984,SrUYFrNP-3M,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,232662,7432,384
2985,jWNWHFDqyrU,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,111663,3198,157
2986,Yfip9po5vWU,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,73068,2826,147
2987,hIi5VG_jYUw,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,18083026,155168,3970
2988,Ov03eOErtYM,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,84002,1990,105
2989,_0jyjMSdoUo,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,133838,4091,185
2990,57-zPhRfdko,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1069004,13479,437
2991,AFtx3Hnvlr4,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,204680,5144,318
2992,ARm7TQB-grw,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,537589,11691,541
2993,Z9GGODvfmu4,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,2540260,31775,625
2994,BWqKCm60JG0,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,6329598,81552,2413
2995,963Yz5VFRKU,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1626170,27586,886
2996,RTEQ_G4jqXw,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,143315,4522,196
2997,yiV4bLto6cg,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,1187704,15376,471
2998,ad17CbVLG-M,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,207053,8100,381
2999,R9M2CDlaXrg,2022-11-12 17:23:14.892048,UCTIyVgnTO9gGZBFq6GRJvUQ,985775,18649,674
3000,UV6VR9bhTmo,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,984926,17457,415
3001,-ktwdZDH-9w,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,118195,4558,199
3002,y2ltAF_ilc8,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,4536621,65501,1300
3003,UcxQ26pS_-o,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,793060,13179,407
3004,BnIaj-7O8O4,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,3801995,61447,2193
3005,fdDbhdJC8qw,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,162953,5009,334
3006,xClo3326IBw,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,73373,1978,77
3007,wKiKCmaV3iY,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,12757096,124143,2623
3008,b7uVbJ9biA0,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,2297416,33796,719
3009,kimI-cEpafQ,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1321914,25974,1028
3010,Od6Y--1jrKY,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,113632958,713175,29328
3011,6ScEDP52RBg,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,205687,7235,314
3012,V-A9rAELric,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1788231,31878,1715
3013,_Oq9Y0_ThEk,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,81269,2864,190
3014,cpirhwGJIsw,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,137684,3613,176
3015,FB_h0gkbgXc,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,2261818,30657,750
3016,sbcYfQ8M4uY,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,127753,4716,304
3017,lNc6FYT20eY,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,264578,8029,350
3018,PPrgGz6ohr8,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,72709,1803,79
3019,x-gdMEKvvtc,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,717795,12566,320
3020,tHLH9TkAK_o,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,506682,10002,450
3021,oqBbWqyAS2o,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,427127,7547,251
3022,fnuoAPYhLCU,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,77227,1842,136
3023,orfHxdWZCt8,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,296366,8342,503
3024,oLDwGesoeHA,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,2753328,31514,555
3025,fIZNBsfCgQ4,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1988978,25942,801
3026,4xa0cFHmYNE,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1802992,23429,403
3027,SGtC0ruL5YI,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,81139,2982,111
3028,z_tCjkIMnE0,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,212115,4948,457
3029,YaC_5HA9AG8,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,808693,11692,337
3030,3ikm6OUyZXM,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1571554,17496,391
3031,pHRbVzV90zk,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,877998,11490,285
3032,5q9i07IVkiM,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1513379,17394,399
3033,gh5Uuu_XiFM,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1341639,17311,554
3034,anCAjIPk0mg,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1929396,22180,597
3035,LwCIaZCNXTE,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1218839,28121,1335
3036,HZ0h2Cy-6NU,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1657351,26366,1267
3037,RT146GEtAaU,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1799120,29290,831
3038,Ah8pCQaK_n4,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,2534274,52666,3968
3039,4CvhFF40jpQ,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1051578,23727,1107
3040,ShQHIzDEtnw,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,4459559,53152,1300
3041,3d9X18Sxaqk,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,110268,3613,206
3042,wu61MHtW2gY,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,102644,2897,219
3043,otdbUKuAvP0,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,2243869,33815,1010
3044,iiXItFpOQ7I,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,1964684,31046,781
3045,v8rOry2U4tk,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,151246,2177,114
3046,FclHkkq-JeE,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,28852694,272444,3920
3047,9Qi39m_qQAg,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,3683338,54598,3461
3048,eS-2qCv_EVM,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,147271,3895,186
3049,QAObjuj_ODs,2022-11-12 17:23:15.318278,UCTIyVgnTO9gGZBFq6GRJvUQ,51514,1168,74
3050,vD0vW8_hk7Q,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,38347,863,100
3051,GJ8BJ2sOMW4,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,24273,451,30
3052,mZlvMBxffvI,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,43900,1237,62
3053,Ijzv4wRMk6s,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,18721,460,36
3054,P4aNRsGdnBI,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,53969,1153,71
3055,B7sJgaaBfFU,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,166121,4491,300
3056,4u_moL9c7f0,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,8165742,92028,2288
3057,4Ny5OmWaw7A,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,3934179,48182,913
3058,rjAgriyoDhA,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,45329,1287,136
3059,D6n5zL6GX74,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,234858,6798,387
3060,mcXXgP3Wsdo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,38852,1317,187
3061,ricoz-vQ6h8,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,14782054,177859,3600
3062,fide4cDt_xo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,28995009,311469,14873
3063,NP_oczVM1Qk,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,292499,8022,380
3064,zAHPufp80Iw,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,26586531,228981,5626
3065,IFZz6InnbVI,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,2570872,41808,7377
3066,9RuyTpDlJqQ,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,1473597,25479,4450
3067,VEqymbVSyBk,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,5452333,60584,1785
3068,K68ovWdFxzw,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,1068145,12508,372
3069,pvrHYhLUnWY,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,2067593,19199,470
3070,vaZQBUf1KkM,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,1919688,18653,619
3071,71vT7dKCjOQ,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,327350,7988,298
3072,yQHJNV-Y15s,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,576660,13542,550
3073,k01xoSEFbZI,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,3647506,47762,1270
3074,3cEiGcBeies,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,80909,2830,171
3075,B5krOjqwvL8,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,2074859,39393,1564
3076,Yppdli7tac0,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,223950,5582,107
3077,Fv453QwSlmc,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,267982,5224,168
3078,EPjQlRGs1Oo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,426676,8718,312
3079,qV-lbMjGJ2o,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,111763,4039,290
3080,KXlVnEG6W_4,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,670274,12289,342
3081,lhNC2xhxSAU,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,4383030,60854,1735
3082,a9xRirlpqSQ,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,215423,5525,225
3083,0QvVaJTXetM,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,151624,3636,206
3084,DAiKp2KkH78,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,143110,3774,266
3085,WNtLgQkemoU,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,387120,8215,358
3086,mRDeDtOokiw,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,4675786,60636,1258
3087,nyjAzgT-zKk,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,156141,4007,234
3088,4SNhtkNwDPs,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,335711,9294,345
3089,4YOGq9qd6xg,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,3464534,48092,1002
3090,yfzRNwmNdbo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,6327956,98168,1867
3091,gB7CJUvMnAo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,723483,16904,503
3092,wsjvwyNWcCE,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,7997536,102200,1881
3093,AcYnoYpK8o0,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,5908145,72460,6209
3094,ZJAThxulBWM,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,1264879,23903,665
3095,1E40swDsjuo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,2312937,35226,738
3096,79f016P10GU,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,85957,1991,144
3097,BBd--d9LCNo,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,484465,11352,478
3098,1EzPlc0ZGxQ,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,2397487,45423,1431
3099,zoExuzYQ3ls,2022-11-12 17:23:15.697267,UCTIyVgnTO9gGZBFq6GRJvUQ,273769,6235,282
3100,OrfP48nFx8U,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,390705,9790,422
3101,B8XN4sn9LF4,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,220237,5248,251
3102,YRbjay7B6WY,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,83474,2744,175
3103,K-UH6tuPjgw,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,37904,933,49
3104,3jatBt1pveA,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,26211,711,34
3105,Kpr5wZ1OTYw,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,19979,580,30
3106,uYTQuhvSPYY,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,11666,409,26
3107,eHwofFy47jU,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,10195,303,28
3108,g_A-3ccjUzg,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,13816,427,27
3109,MNls7pbW-lg,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,21125,622,31
3110,J-5e7yJiQYc,2022-11-12 17:23:16.063102,UCTIyVgnTO9gGZBFq6GRJvUQ,17566,660,19
